hhid;cluster_nb;hh_nb;sample_weight;year;urban_rural;electricity;radio;tv;fridge;motorcycle;car_truck;telephone;recode_toilet;recode_water;recode_floor;rooms_per_person
      102254;102;254;523295;2008;urban;0;0;0;0;0;0;0;1;1;0;0,285714286
      193 64;193;64;794005;2009;rural;0;0;0;0;0;0;0;0;0;0;0,1
      443 86;443;86;470803;2009;rural;0;0;0;0;0;0;0;0;0;0;0,090909091
      101 26;101;26;546925;2008;urban;0;1;0;0;0;0;0;0;1;0;0,166666667
      199 47;199;47;972225;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      184 43;184;43;604493;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      162111;162;111;996692;2009;rural;0;0;0;0;0;0;0;0;0;0;0,285714286
      186124;186;124;697656;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      400 22;400;22;1609950;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      141126;141;126;648752;2009;rural;0;1;0;0;0;0;0;0;1;0;1
      118 97;118;97;1109954;2009;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
      442 30;442;30;232980;2009;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
      176189;176;189;932999;2009;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
      196151;196;151;1093611;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      200111;200;111;863318;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      327 24;327;24;1917643;2009;rural;0;1;0;0;0;0;0;0;1;0;0,25
      115 38;115;38;691886;2008;rural;0;1;0;0;0;0;0;0;0;0;1
      188 98;188;98;495278;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
       97144;97;144;2271230;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      371217;371;217;1120741;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      177 16;177;16;950490;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      106  1;106;1;718350;2008;rural;0;0;0;0;0;0;0;0;1;0;0,5
      545  6;545;6;353432;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      118183;118;183;1109954;2009;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
      535 64;535;64;404384;2009;rural;0;0;0;0;0;0;0;0;0;0;0,1
      408 34;408;34;149870;2009;rural;0;0;0;0;0;0;0;0;1;0;1
      208 44;208;44;512132;2009;urban;0;0;0;0;0;0;0;0;1;0;0,2
      163 89;163;89;964687;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      185 13;185;13;794300;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      110 49;110;49;908218;2008;rural;0;0;0;0;0;0;0;0;0;0;0,111111111
      339 73;339;73;1224993;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      420 45;420;45;421759;2009;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
      439 89;439;89;104073;2009;urban;0;0;0;0;0;0;0;0;0;0;0,5
      387 41;387;41;826971;2008;rural;0;0;0;0;0;0;0;0;1;0;0,5
       55  6;55;6;1774570;2008;rural;0;1;0;0;0;0;0;0;0;0;0,2
      132198;132;198;857149;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      454 59;454;59;445065;2009;urban;0;0;0;0;0;0;0;0;1;0;0,142857143
      455 84;455;84;615806;2009;urban;0;0;0;0;0;0;0;0;1;0;1
      223 17;223;17;608316;2008;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
      495 97;495;97;433197;2009;rural;0;1;0;0;0;0;0;0;1;0;0,285714286
      364150;364;150;1210352;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      514 39;514;39;598478;2008;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      180 67;180;67;715862;2009;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
      327240;327;240;1917643;2009;rural;0;1;0;0;0;0;0;0;1;0;0,25
      178103;178;103;1369705;2009;rural;0;1;0;0;0;0;0;0;1;0;0,2
      114198;114;198;949412;2008;rural;0;0;0;0;0;0;0;0;0;0;0,25
       21 22;21;22;79095;2009;urban;1;1;1;0;0;0;0;0;1;0;0,5
      188 18;188;18;495278;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      426 21;426;21;262203;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      143147;143;147;696487;2009;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
      137103;137;103;877477;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      338191;338;191;1680949;2009;rural;0;1;0;0;0;0;0;0;1;0;1
       86  9;86;;1850796;2009;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
       83 82;83;82;2862096;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      175 31;175;31;958290;2009;rural;0;0;0;0;0;0;0;0;1;0;0,25
       68 79;68;79;2095294;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      188 78;188;78;495278;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      409117;409;117;401092;2009;rural;0;0;0;0;0;0;0;0;1;0;1
       95145;95;145;2577907;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      131108;131;108;624052;2009;rural;0;0;0;0;0;0;0;0;1;0;0,2
      139 16;139;16;196134;2009;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
      115 71;115;71;691886;2008;rural;0;0;0;0;0;0;0;0;0;0;0,2
      426 69;426;69;262203;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      146 92;146;92;678838;2008;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      115 84;115;84;691886;2008;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      424133;424;133;395462;2008;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
      470 95;470;95;2077526;2009;rural;0;1;0;0;0;0;0;0;0;0;0,285714286
       55187;55;187;1774570;2008;rural;0;0;0;0;0;0;0;0;0;0;0,666666667
      139 51;139;51;196134;2009;rural;0;1;0;0;0;0;0;0;1;0;1
      186 52;186;52;697656;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
       48339;48;339;2709227;2008;urban;1;1;1;0;0;0;0;0;1;0;0,111111111
      412 23;412;23;440435;2009;rural;0;0;0;0;0;0;0;0;1;0;0,2
      445104;445;104;350187;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      175 43;175;43;958290;2009;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
      133152;133;152;577224;2008;rural;0;1;0;0;0;0;0;0;1;0;0,25
      180131;180;131;715862;2009;rural;0;0;0;0;0;0;0;0;1;0;0,4
       60181;60;181;2142327;2008;rural;0;0;0;0;0;0;0;0;1;0;0,25
      156 11;156;11;385721;2009;urban;0;1;0;0;0;0;0;0;1;0;0,666666667
      166 13;166;13;1402602;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
       25 72;25;72;735577;2008;urban;0;0;0;0;0;0;0;0;1;0;0,111111111
      517134;517;134;541913;2009;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
      406 20;406;20;342708;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       13 64;13;64;527415;2008;urban;0;0;0;0;0;0;0;0;1;0;0,111111111
      445154;445;154;350187;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      189135;189;135;667564;2009;rural;0;0;0;0;0;0;0;0;0;0;0,1
      163 14;163;14;964687;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      148107;148;107;473095;2008;rural;0;0;0;0;0;0;0;0;0;0;0,25
      197 49;197;49;989977;2009;rural;0;1;0;0;0;0;0;0;0;0;0,666666667
      165 57;165;57;1186068;2009;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
      130 78;130;78;975539;2009;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
      109 38;109;38;1238717;2008;rural;0;0;0;0;0;0;0;0;1;0;0,25
      443 65;443;65;470803;2009;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
       94135;94;135;1876477;2009;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
        1115;1;115;832407;2008;urban;0;1;1;0;0;0;0;0;1;0;0,1
      434  1;434;1;234998;2009;rural;0;0;0;0;0;0;0;0;0;0;0,375
      434  4;434;4;234998;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      162 32;162;32;996692;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      173 83;173;83;863801;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      131195;131;195;624052;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
       86 70;86;70;1850796;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      185156;185;156;794300;2009;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      109127;109;127;1238717;2008;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      514100;514;100;598478;2008;rural;0;1;0;0;0;0;0;0;1;0;0,222222222
       64158;64;158;1801770;2008;rural;0;1;0;0;0;0;0;0;0;0;1
      136  4;136;4;517785;2009;rural;0;0;0;0;0;0;0;0;1;0;0,5
      531 26;531;26;298062;2009;urban;0;0;0;0;0;0;0;0;1;0;1
      105146;105;146;778583;2008;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
      475151;475;151;1520315;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      481 37;481;37;445016;2009;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
      418154;418;154;414452;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      140166;140;166;422006;2008;rural;0;1;0;0;0;0;0;0;1;0;0,142857143
      113143;113;143;796736;2008;rural;0;1;0;0;0;0;0;0;1;0;0,181818182
       30 67;30;67;1018929;2008;urban;0;1;0;0;0;0;0;0;1;0;0,222222222
      344 78;344;78;1354326;2009;rural;0;1;0;0;0;0;0;0;1;0;0,2
       87 31;87;31;3152641;2009;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
      186 47;186;47;697656;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      436 20;436;20;348421;2009;rural;0;0;0;0;0;0;0;0;0;0;0,4
      107115;107;115;628577;2008;rural;0;1;0;0;0;0;0;0;1;0;0,222222222
      188 28;188;28;495278;2009;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      434 77;434;77;234998;2009;rural;0;0;0;0;0;0;0;0;0;0;0,125
      468  4;468;4;453021;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      141107;141;107;648752;2009;rural;0;1;0;0;0;0;0;0;1;0;0,25
       69 55;69;55;2368845;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      352 85;352;85;508302;2009;urban;1;1;1;0;0;0;0;0;1;0;0,166666667
      156 26;156;26;385721;2009;urban;0;1;0;0;0;0;0;0;1;0;0,166666667
       14128;14;128;464336;2008;urban;0;1;0;0;0;0;0;0;1;0;0,5
       81199;81;199;1329125;2008;urban;0;0;0;0;0;0;0;0;0;0;0,2
      166 66;166;66;1402602;2009;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      424 78;424;78;395462;2008;rural;0;0;0;0;0;0;0;0;0;0;0,25
      161 13;161;13;1921266;2009;rural;0;0;0;0;0;0;0;1;0;0;0,111111111
       95 11;95;11;2577907;2009;rural;0;1;0;0;0;0;0;0;0;0;0,6
      521 52;521;52;559302;2009;rural;0;0;0;0;0;0;0;0;0;0;0,222222222
      159 89;159;89;2047712;2008;rural;0;1;0;0;0;0;0;0;0;0;1
      445 24;445;24;350187;2009;rural;0;1;0;0;;0;0;0;0;0;0,5
      515 57;515;57;334028;2009;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
      371210;371;210;1120741;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      163 37;163;37;964687;2009;rural;0;1;0;0;0;0;0;0;0;0;0,181818182
      114135;114;135;949412;2008;rural;0;1;0;0;0;0;0;0;1;0;0,25
       87226;87;226;3152641;2009;rural;0;0;0;0;0;0;0;0;1;0;
      171 39;171;39;566478;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
       27 32;27;32;283452;2008;urban;1;0;0;0;0;0;0;0;1;0;0,142857143
      177 38;177;38;950490;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      161 96;161;96;1921266;2009;rural;0;1;0;0;0;0;0;1;1;0;0,333333333
      402 87;402;87;92237;2009;urban;0;1;0;0;0;0;0;0;1;0;1
      408 18;408;18;149870;2009;rural;0;0;0;0;0;0;0;0;0;0;0,4
      167 54;167;54;625647;2009;rural;0;0;0;0;0;0;0;1;0;0;1
      442 10;442;10;232980;2009;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
      187 50;187;50;722920;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      180 35;180;35;715862;2009;rural;0;1;0;0;0;0;0;0;0;0;0,4
      387 23;387;23;826971;2008;rural;0;1;0;0;0;0;0;0;1;0;0,5
      430 74;430;74;280478;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      141 74;141;74;648752;2009;rural;0;0;0;0;0;0;0;0;1;0;0,2
      150 65;150;65;277628;2009;rural;0;1;0;0;0;0;0;0;1;0;0,5
       90 93;90;93;2160448;2009;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      333159;333;159;420748;2009;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
       62168;62;168;2497682;2008;rural;0;1;0;0;0;0;0;0;0;0;0,25
      420 56;420;56;421759;2009;rural;0;0;0;0;0;0;0;0;0;0;0,4
       83 27;83;27;2862096;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      221 83;221;83;849880;2009;rural;0;1;0;0;0;0;0;0;0;0;0,4
      260 61;260;61;1670041;2009;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
       47126;47;126;703708;2008;urban;0;1;0;0;0;0;0;0;1;0;0,2
      181 70;181;70;487156;2009;urban;0;0;0;0;0;0;0;0;1;0;1
       94112;94;112;1876477;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      135 23;135;23;907505;2009;rural;0;1;0;0;0;0;0;0;1;0;0,125
       98 37;98;37;858237;2009;rural;0;0;0;0;0;0;0;0;0;0;0,4
       63  3;63;3;1549251;2008;rural;0;1;0;0;0;0;0;0;0;0;0,5
      189116;189;116;667564;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      160 52;160;52;807239;2008;rural;0;1;0;0;0;0;0;0;1;0;0,666666667
       48 12;48;12;2709227;2008;urban;0;1;1;0;0;0;0;0;1;0;0,25
       71146;71;146;3155801;2008;rural;0;1;0;0;0;0;0;0;1;0;0,5
      178185;178;185;1369705;2009;rural;0;0;0;0;0;0;0;0;1;0;0,2
      418  5;418;5;414452;2009;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
      117182;117;182;1007597;2009;rural;0;1;0;0;0;0;0;0;0;0;0,375
      223 44;223;44;608316;2008;rural;0;0;0;0;0;0;0;0;1;0;0,25
      348 37;348;37;1069490;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
       69181;69;181;2368845;2009;rural;0;1;0;0;0;0;0;0;0;0;1
      117 58;117;58;1007597;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      119  6;119;6;440223;2009;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
      139 26;139;26;196134;2009;rural;0;1;0;0;0;0;0;0;1;0;0,25
      189144;189;144;667564;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
       83116;83;116;2862096;2009;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
      115 79;115;79;691886;2008;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
       28137;28;137;688132;2008;urban;1;1;1;0;0;0;0;0;1;0;0,166666667
      147 44;147;44;542321;2008;rural;0;1;0;0;0;0;0;0;1;0;0,2
       48230;48;230;2709227;2008;urban;1;1;1;0;0;0;0;0;1;0;0,285714286
      443169;443;169;470803;2009;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
      337 91;337;91;1282996;2009;rural;0;1;0;0;0;0;0;0;0;0;0,125
        4 73;4;73;500233;2008;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
      177 59;177;59;950490;2009;rural;0;0;0;0;0;0;0;0;0;0;0,666666667
      166167;166;167;1402602;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      535 70;535;70;404384;2009;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
      371129;371;129;1120741;2009;rural;0;0;0;0;0;0;0;0;1;0;0,2
      561163;561;163;562520;2009;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
       95138;95;138;2577907;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      172 11;172;11;1061817;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      328231;328;231;1915501;2009;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      545 24;545;24;353432;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      410  5;410;5;164851;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      137209;137;209;877477;2009;rural;0;1;0;0;0;0;0;0;1;0;0,25
      541 83;541;83;951299;2009;rural;0;0;0;0;0;0;0;0;1;0;1
       74 86;74;86;2727178;2008;rural;0;0;0;0;0;0;0;0;1;0;0,5
      369143;369;143;675841;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      493 28;493;28;485548;2009;rural;0;0;0;0;0;0;0;0;1;0;0,2
      108110;108;110;962206;2008;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      189 46;189;46;667564;2009;rural;0;1;0;0;0;0;0;0;0;0;0,666666667
       34106;34;106;269363;2008;urban;1;0;0;0;0;0;0;0;0;0;0,166666667
      337 14;337;14;1282996;2009;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
        5 86;5;86;435266;2008;urban;0;0;0;0;0;0;0;0;1;0;0,2
      176129;176;129;932999;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       59  4;59;4;2610254;2008;rural;0;1;0;0;0;0;0;0;0;0;1
      163 40;163;40;964687;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      437 52;437;52;170317;2009;rural;0;0;0;0;0;0;0;0;0;0;0,222222222
      160 61;160;61;807239;2008;rural;0;0;0;0;0;0;0;1;0;0;0,111111111
      179 92;179;92;784649;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      179 87;179;87;784649;2009;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      403127;403;127;121052;2009;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
      179118;179;118;784649;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      108154;108;154;962206;2008;rural;0;0;0;0;0;0;0;0;0;0;0,428571429
      337 61;337;61;1282996;2009;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
       59 49;59;49;2610254;2008;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
       55137;55;137;1774570;2008;rural;0;1;0;0;0;0;0;0;1;0;0,5
       84132;84;132;1805158;2009;rural;0;1;0;0;0;0;0;0;0;0;0,4
      348143;348;143;1069490;2009;rural;0;0;0;0;0;0;0;0;1;0;0,2
      177167;177;167;950490;2009;rural;0;1;0;0;0;0;0;0;0;0;0,125
      337 85;337;85;1282996;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      479 58;479;58;454792;2009;rural;0;0;0;0;0;0;0;0;0;0;0,375
       96 92;96;92;1867147;2009;rural;0;1;0;0;0;0;0;0;0;0;0,285714286
      466 30;466;30;1328318;2009;rural;0;0;0;0;0;0;0;0;1;0;0,5
      125100;125;100;1294948;2009;rural;0;1;0;0;0;0;0;0;1;0;0,5
      162 47;162;47;996692;2009;rural;0;0;0;0;0;0;0;0;1;0;0,666666667
      119 16;119;16;440223;2009;rural;0;0;0;0;0;0;0;0;0;0;0,111111111
      176 20;176;20;932999;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      176 38;176;38;932999;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      454 24;454;24;445065;2009;urban;0;0;0;0;0;0;0;0;1;0;0,25
      438 27;438;27;152586;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      386 12;386;12;1269308;2009;rural;0;0;0;0;0;0;0;0;1;0;1
       77307;77;307;1612232;2009;urban;1;1;1;0;0;0;0;0;1;0;0,25
      402 91;402;91;92237;2009;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
      121  4;121;4;959365;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      188  1;188;1;495278;2009;rural;0;1;0;0;0;0;0;0;0;0;0,375
      117 32;117;32;1007597;2009;rural;0;1;0;0;0;0;0;0;0;0;1
      107132;107;132;628577;2008;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
       27111;27;111;283452;2008;urban;1;1;1;0;0;0;0;1;1;0;0,375
      174 97;174;97;1268072;2009;rural;0;1;0;0;0;0;0;0;1;0;0,2
       86 56;86;56;1850796;2009;rural;0;1;0;0;0;0;0;0;1;0;0,6
       30204;30;204;1018929;2008;urban;0;0;1;0;0;0;0;0;1;0;0,2
      117 71;117;71;1007597;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
       90145;90;145;2160448;2009;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
       60 56;60;56;2142327;2008;rural;0;1;0;0;0;0;0;0;0;0;0,222222222
      144172;144;172;1167700;2009;rural;0;1;0;0;0;0;0;0;0;0;1
      143168;143;168;696487;2009;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      262 80;262;80;218494;2009;urban;0;0;0;0;0;0;0;0;0;0;1
      102268;102;268;523295;2008;urban;0;1;0;0;0;0;0;0;1;0;0,125
      377 17;377;17;2102275;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      402140;402;140;92237;2009;urban;0;1;0;0;0;0;0;0;1;0;0,4
      492 34;492;34;517715;2009;rural;0;0;0;0;0;0;0;0;1;0;0,5
      177151;177;151;950490;2009;rural;0;1;0;0;0;0;0;0;0;0;0,3
      439 26;439;26;104073;2009;urban;0;0;0;0;0;0;0;0;0;0;1
       93234;93;234;3706256;2009;rural;0;1;0;0;0;0;0;0;0;0;0,285714286
       93280;93;280;3706256;2009;rural;0;1;0;0;0;0;0;0;0;0;0,125
      371224;371;224;1120741;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      476131;476;131;741714;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
       96105;96;105;1867147;2009;rural;0;1;0;0;0;0;0;0;1;0;0,5
      184100;184;100;604493;2009;rural;0;1;0;0;0;0;0;0;1;0;0,142857143
      189 65;189;65;667564;2009;rural;0;0;0;0;0;0;0;0;1;0;0,375
        7 24;7;24;621818;2008;urban;1;1;1;0;0;0;0;0;1;0;0,333333333
      425  4;425;4;265890;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      372 74;372;74;1029464;2008;rural;0;0;0;0;0;0;0;0;1;0;0,25
      441 63;441;63;87662;2009;urban;0;0;0;0;0;0;0;0;0;0;1
        7 63;7;63;621818;2008;urban;1;1;1;0;0;0;0;0;1;0;1
      435 73;435;73;213987;2009;rural;0;0;0;0;0;0;0;0;0;0;1
       68141;68;141;2095294;2009;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
      481 85;481;85;445016;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      466 80;466;80;1328318;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      193 54;193;54;794005;2009;rural;0;1;0;0;0;0;0;0;0;0;0,222222222
        7 74;7;74;621818;2008;urban;0;1;0;0;0;0;0;0;1;0;0,125
      400131;400;131;1609950;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
       15198;15;198;763160;2008;urban;0;0;0;0;0;0;0;0;1;0;0,166666667
      333148;333;148;420748;2009;urban;0;1;0;0;0;0;0;0;1;0;0,166666667
      169 68;169;68;1615487;2009;rural;0;1;0;0;0;0;0;0;0;0;0,266666667
       51209;51;209;3329191;2008;rural;0;1;0;0;0;0;0;0;1;0;0,25
      148 59;148;59;473095;2008;rural;0;1;0;0;0;0;0;0;0;0;0,25
      160 40;160;40;807239;2008;rural;0;0;0;0;0;0;0;0;1;0;1
      241 20;241;20;582052;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      148 79;148;79;473095;2008;rural;0;1;0;0;0;0;0;0;0;0;0,25
        3343;3;343;1233704;2008;urban;0;1;0;0;0;0;0;0;1;0;0,166666667
      553 31;553;31;1459739;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       28159;28;159;688132;2008;urban;1;1;0;0;0;0;0;1;1;0;0,333333333
       62229;62;229;2497682;2008;rural;0;1;0;0;0;0;0;0;0;0;1
      177119;177;119;950490;2009;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      165136;165;136;1186068;2009;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      372219;372;219;1029464;2008;rural;0;1;0;0;0;0;0;0;0;0;0,666666667
        3463;3;463;1233704;2008;urban;1;1;1;0;0;0;0;0;1;0;0,25
      440 50;440;50;191480;2009;urban;0;0;0;0;0;0;0;0;0;0;0,5
       40 48;40;48;660177;2008;urban;0;1;0;0;0;0;0;0;1;0;0,142857143
      115 50;115;50;691886;2008;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
       87145;87;145;3152641;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      162 16;162;16;996692;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      127215;127;215;333537;2009;urban;0;1;0;0;0;0;0;0;1;0;0,2
      136 85;136;85;517785;2009;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
      107 41;107;41;628577;2008;rural;0;1;0;0;0;0;0;0;1;0;0,5
      223 33;223;33;608316;2008;rural;0;0;0;0;0;0;0;0;1;0;0,2
       40 97;40;97;660177;2008;urban;0;0;0;0;0;0;1;0;1;0;0,142857143
      158153;158;153;2031627;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      189  4;189;4;667564;2009;rural;0;0;0;0;0;0;0;0;0;0;0,125
      110 94;110;94;908218;2008;rural;0;1;0;0;0;0;0;1;1;0;0,222222222
      478 71;478;71;1079527;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      158221;158;221;2031627;2009;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
      133 56;133;56;577224;2008;rural;0;1;0;0;0;0;0;0;0;0;0,1
      175 37;175;37;958290;2009;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
      186 56;186;56;697656;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      242 55;242;55;319912;2009;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      199108;199;108;972225;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      242 74;242;74;319912;2009;rural;0;1;0;0;0;0;0;0;0;0;1
      242 93;242;93;319912;2009;rural;0;1;0;0;0;0;0;0;0;0;2
       64 35;64;35;1801770;2008;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      200 59;200;59;863318;2009;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
       74 55;74;55;2727178;2008;rural;0;1;0;0;0;0;0;0;1;0;0,2
      139 49;139;49;196134;2009;rural;0;0;0;0;0;0;0;0;1;0;0,5
      111353;111;353;2174997;2008;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
      100128;100;128;1861903;2009;rural;0;1;0;0;0;0;0;0;1;0;0,125
      138  2;138;2;435432;2009;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      370  8;370;8;513409;2009;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
      116142;116;142;913484;2009;rural;0;0;0;0;0;0;0;0;1;0;0,25
      370 21;370;21;513409;2009;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
      242193;242;193;319912;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
