,lat,lon,country,year
580,-16.63715943,45.05518418,Madagascar,2018
581,-17.21985967,44.81958495,Madagascar,2018
582,-16.34627355,44.87173592,Madagascar,2018
583,-17.1342456,45.14702223,Madagascar,2018
584,-17.49643444,45.85997243,Madagascar,2018
585,-17.74275265,45.65046976,Madagascar,2018
586,-17.97227222,45.56043306,Madagascar,2018
587,-18.02282832,44.67349698,Madagascar,2018
588,-18.10016339,45.2496374,Madagascar,2018
589,-18.59599776,44.79859352,Madagascar,2018
590,-18.82564715,44.41413666,Madagascar,2018
591,-19.12610513,44.47056699,Madagascar,2018
592,-23.35209738,43.68094076,Madagascar,2018
593,-23.35756625,43.67266004,Madagascar,2018
594,-23.34028537,43.68390634,Madagascar,2018
595,-23.3468289,43.66464147,Madagascar,2018
596,-21.43062228,45.33062807,Madagascar,2018
597,-21.7456451,43.36182366,Madagascar,2018
598,-22.28942743,44.5079034,Madagascar,2018
599,-22.87598505,44.51769608,Madagascar,2018
600,-23.00411966,44.76781869,Madagascar,2018
601,-23.74642099,44.3102408,Madagascar,2018
602,-23.83646959,44.59974934,Madagascar,2018
603,-24.73865539,44.34976635,Madagascar,2018
604,-21.45444943,44.76984955,Madagascar,2018
605,-22.16579909,43.72605373,Madagascar,2018
606,-21.54556544,43.64989153,Madagascar,2018
607,-21.64541379,43.73219965,Madagascar,2018
608,-22.0506483,43.80611056,Madagascar,2018
609,-22.37212826,43.71501231,Madagascar,2018
610,-22.49907774,44.58127037,Madagascar,2018
611,-22.83902335,44.36278975,Madagascar,2018
612,-22.93294349,44.19722968,Madagascar,2018
613,-22.9296529,44.89046685,Madagascar,2018
614,-22.52458306,43.60806646,Madagascar,2018
615,-22.79632378,43.61053071,Madagascar,2018
616,-22.84420004,43.66719393,Madagascar,2018
617,-23.22057377,43.74044394,Madagascar,2018
618,-23.31522055,43.71141253,Madagascar,2018
619,-23.44557744,43.93559774,Madagascar,2018
620,-23.5538846,44.02583502,Madagascar,2018
621,-23.48697213,44.86686787,Madagascar,2018
622,-23.25986667,44.56061154,Madagascar,2018
623,-23.38820871,44.37471806,Madagascar,2018
624,-23.54917097,44.33766922,Madagascar,2018
625,-23.5662676,44.76207078,Madagascar,2018
626,-23.58661237,44.49232196,Madagascar,2018
627,-23.83791786,44.02091924,Madagascar,2018
628,-24.00707599,44.39840177,Madagascar,2018
629,-23.88739556,44.89765561,Madagascar,2018
630,-23.97175852,44.85322373,Madagascar,2018
631,-24.11708005,45.02367129,Madagascar,2018
632,-24.05903666,44.32836606,Madagascar,2018
633,-24.44016479,44.7169687,Madagascar,2018
634,-24.35962676,44.48845859,Madagascar,2018
635,-24.39854448,45.04385273,Madagascar,2018
636,-24.30486948,43.70734414,Madagascar,2018
637,-24.95476446,44.11867863,Madagascar,2018
638,-24.69041376,44.89023228,Madagascar,2018
639,-25.12658477,44.34908436,Madagascar,2018
640,-25.17198938,46.06146831,Madagascar,2018
641,-25.18331758,46.08066758,Madagascar,2018
642,-25.26420833,46.04604024,Madagascar,2018
643,-24.23243169,45.29245449,Madagascar,2018
644,-25.13321601,44.90063102,Madagascar,2018
645,-25.17600319,45.44092626,Madagascar,2018
646,-25.28186279,45.43351194,Madagascar,2018
647,-25.07160646,46.20122105,Madagascar,2018
648,-25.19600901,46.18989054,Madagascar,2018
649,-24.56323695,45.61699286,Madagascar,2018
650,-24.72557284,45.51806489,Madagascar,2018
651,-24.96639852,45.53558394,Madagascar,2018
652,-24.62115829,45.71925121,Madagascar,2018
653,-25.16126698,45.9115593,Madagascar,2018
654,-25.37628545,45.843743,Madagascar,2018
655,-25.25444495,45.79308208,Madagascar,2018
656,-23.8830946,45.25336848,Madagascar,2018
657,-24.02455857,45.39717318,Madagascar,2018
658,-24.18334082,45.68086702,Madagascar,2018
659,-24.34285685,45.45890652,Madagascar,2018
660,-24.26763733,45.08893156,Madagascar,2018
661,-24.38472439,45.66051072,Madagascar,2018
662,-24.49636467,45.32345912,Madagascar,2018
663,-24.70825077,45.29847119,Madagascar,2018
664,-24.60764115,45.38696202,Madagascar,2018
665,-24.78170459,45.34282953,Madagascar,2018
666,-25.26350211,45.16404253,Madagascar,2018
667,-25.16265717,44.81371345,Madagascar,2018
668,-25.48688314,45.04246852,Madagascar,2018
669,-25.34707697,45.39152969,Madagascar,2018
670,-25.52416928,45.59714505,Madagascar,2018
671,-25.51383231,45.25814782,Madagascar,2018
672,-25.02024468,46.98974468,Madagascar,2018
673,-25.02784292,46.9786452,Madagascar,2018
674,-25.03303415,46.98163149,Madagascar,2018
675,-23.30354898,46.10181665,Madagascar,2018
676,-25.04405881,46.47331641,Madagascar,2018
677,-25.10230775,46.42291918,Madagascar,2018
678,-24.08941486,47.21148774,Madagascar,2018
679,-24.30494651,47.24477752,Madagascar,2018
680,-24.53373076,46.96416956,Madagascar,2018
681,-24.63064496,47.06273599,Madagascar,2018
682,-24.74516787,46.91005081,Madagascar,2018
683,-24.85114773,46.93376737,Madagascar,2018
684,-25.00183612,46.91291593,Madagascar,2018
685,-24.98514682,46.66084997,Madagascar,2018
686,-25.01966719,46.7927626,Madagascar,2018
687,-22.70278993,45.82075704,Madagascar,2018
688,-22.94692302,45.69607292,Madagascar,2018
689,-23.07835034,45.87315021,Madagascar,2018
690,-23.32779994,45.54151696,Madagascar,2018
691,-23.30655551,45.74160634,Madagascar,2018
692,-23.50000524,45.82537653,Madagascar,2018
693,-23.54434373,45.59830931,Madagascar,2018
694,-23.67802682170,46.19762917970,Madagascar,2018
695,-23.8163725,45.5805849,Madagascar,2018
696,-23.83266239,45.75116058,Madagascar,2018
697,-24.06885341,46.12887062,Madagascar,2018
698,-24.07147405,46.69406549,Madagascar,2018
699,-24.48104719,46.81054299,Madagascar,2018
700,-24.46339523,46.27720193,Madagascar,2018
701,-24.64749667,46.51873612,Madagascar,2018
702,-24.57350506,46.20080789,Madagascar,2018
703,-25.06922897,46.48549187,Madagascar,2018
704,-20.28530016,44.29060834,Madagascar,2018
705,-20.29582989,44.28159192,Madagascar,2018
706,-19.44467409,45.45701043,Madagascar,2018
707,-19.55652426,44.55743425,Madagascar,2018
708,-19.70134901,44.54473757,Madagascar,2018
709,-20.37760093,44.67749753,Madagascar,2018
710,-21.43093046,44.32492023,Madagascar,2018
711,-20.16821677,44.41088263,Madagascar,2018
712,-20.2949285,44.35201416,Madagascar,2018
713,-20.30757752,44.4259054,Madagascar,2018
714,-20.57373585,44.46306701,Madagascar,2018
715,-20.50472281,44.12472322,Madagascar,2018
716,-18.7729769,45.2938431,Madagascar,2018
717,-19.64404857,45.40698237,Madagascar,2018
718,-19.69187643,45.3178038,Madagascar,2018
719,-19.95253576,45.45782381,Madagascar,2018
720,-20.12996107,45.61590591,Madagascar,2018
721,-19.63423398,44.95477218,Madagascar,2018
722,-19.62523218,44.61877857,Madagascar,2018
723,-19.78030953,44.84780649,Madagascar,2018
724,-20.06187818,45.14963141,Madagascar,2018
725,-20.3122303,44.8379853,Madagascar,2018
726,-20.29821997,44.63536103,Madagascar,2018
727,-20.41130745,44.80459905,Madagascar,2018
728,-20.33433576,45.27905838,Madagascar,2018
729,-20.34636182,45.5917506,Madagascar,2018
730,-21.079302,44.83728771,Madagascar,2018
731,-21.56830147,44.35943868,Madagascar,2018
732,-21.41096395,44.41836102,Madagascar,2018
733,-21.69031499,43.86477037,Madagascar,2018
734,-21.3052378,43.80825857,Madagascar,2018
735,-21.51436173,44.58220769,Madagascar,2018
736,-12.27795798950,49.29893196920,Madagascar,2018
737,-12.29022454380,49.28633942360,Madagascar,2018
738,-12.30136730380,49.28518393460,Madagascar,2018
739,-12.31164268730,49.29983383380,Madagascar,2018
740,-12.29378757540,49.28300283320,Madagascar,2018
741,-13.16141956,49.01400582,Madagascar,2018
742,-13.19171992,49.04784689,Madagascar,2018
743,-13.20309997,49.03840533,Madagascar,2018
744,-13.3899839,48.25551623,Madagascar,2018
745,-13.40198167,48.26870008,Madagascar,2018
746,-13.28285278,48.20714994,Madagascar,2018
747,-13.39862347,48.21046931,Madagascar,2018
748,-13.59655459,48.41696659,Madagascar,2018
749,-13.66476122,48.44872308,Madagascar,2018
750,-13.67134791,48.45967899,Madagascar,2018
751,-13.70633769,48.45581103,Madagascar,2018
752,-12.38388097,49.31047504,Madagascar,2018
753,-12.46346163,49.42763883,Madagascar,2018
754,-12.68224859,49.34242175,Madagascar,2018
755,-12.75122219,49.24260981,Madagascar,2018
756,-12.9888741,48.9009007,Madagascar,2018
757,-13.15106044580,49.10560108500,Madagascar,2018
758,-13.26138368,49.38143342,Madagascar,2018
759,-13.18194808,48.91610065,Madagascar,2018
760,-13.25302583,48.8406084,Madagascar,2018
761,-13.54468669,48.8050699,Madagascar,2018
762,-13.08781789,48.91909183,Madagascar,2018
763,-13.80812731,48.51971996,Madagascar,2018
764,-13.82833145,48.28073301,Madagascar,2018
765,-13.74998896,48.34372477,Madagascar,2018
766,-13.73342475,48.05581914,Madagascar,2018
767,-14.08319052,48.50921789,Madagascar,2018
768,-14.27660021,50.10877438,Madagascar,2018
769,-14.26467702,50.14782327,Madagascar,2018
770,-14.30160358,50.17785916,Madagascar,2018
771,-14.65363812,49.65036572,Madagascar,2018
772,-14.84997182,50.24026766,Madagascar,2018
773,-14.89881501,50.27887597,Madagascar,2018
